Index,Target Position x,Target Position y,Pred Position x,Pred Position y,Target Angle q1,Target Angle q2,Pred Angle q1,Pred Angle q2,Excursion s1,Excursion s2,Excursion s3,Time,R_00,R_01,R_10,R_11
72.0,0.6180339887498949,10.902113032590307,0.5619647948174427,10.900946349619637,36.86750370579793,97.32085311777364,37.237250041200646,97.38873314533468,-17.0,-63.0,501.26668270494065,0.007017,-2.1904264730118026,0.0,0.0,-1.5458529070688045
73.0,0.5847434094454735,10.912609511926071,0.5713063182551146,10.912723302361048,37.16360997520839,97.21980670836732,37.25494361696278,97.23082269653948,-17.0,-63.0,500.68812163704627,0.004984,-2.1914672715860455,0.0,0.0,-1.543346392008563
74.0,0.5512747116339983,10.922523391876638,0.5808731064582373,10.924525393167666,37.45739610499201,97.12438953710753,37.27164017420952,97.07207577218243,-17.0,-63.0,500.1032236113583,0.007029,-2.192449422012325,0.0,0.0,-1.5408265995584514
75.0,0.5176380902050415,10.931851652578137,0.5906632241084644,10.936347990401355,37.74881940959545,97.03462685647345,37.287334598635205,96.91254099787484,-17.0,-63.0,499.512167787405,0.006985,-2.1933726234491298,0.0,0.0,-1.5382943015535688
76.0,0.48384379119933535,10.940591452551994,0.6006746465441433,10.948186460369657,38.03783810116817,96.95054248027368,37.30202208289639,96.75226724055335,-17.0,-63.0,498.9151352109026,0.007981,-2.1942365931115524,0.0,0.0,-1.535750273659577
77.0,0.44990210868772984,10.94874012957047,0.4729064467935782,10.905652660958829,38.32441128619063,96.87215876710019,37.875218399901236,97.40299522034816,-17.25490196078431,-63.529411764705884,503.23763608109635,0.033003,-2.195041066357913,0.0,0.0,-1.53319529513511
78.0,0.4158233816355189,10.956295201467611,0.48315617357310003,10.91786961714089,38.60849896177016,96.79949660463971,37.88806865016313,97.24003296944257,-17.25490196078431,-63.529411764705884,502.6243378282596,0.009014,-2.195785796770818,0.0,0.0,-1.5306301485930773
79.0,0.38161799075308983,10.963254366895328,0.3255635273276427,11.002107739403787,38.89006201157756,96.73257539488392,39.536470012187536,96.26750404493946,-18.0,-63.0,503.67942621632045,2.62615,-2.196470556232641,0.0,0.0,-1.5280556197609438
80.0,0.34729635533386083,10.969615506024416,0.3358883767010905,11.014375147834421,39.16906220139927,96.67141304027466,39.54771242991716,96.10476732612342,-18.0,-63.0,503.06220659424514,0.005986,-2.197095134995398,0.0,0.0,-1.5254724972400544
81.0,0.31286893008046185,10.975376681190276,0.27569716794515475,10.966434632056588,39.44546217428088,96.61602593082094,39.644050870694,96.74777047324733,-18.039215686274503,-63.529411764705884,505.9232345050713,0.005997,-2.1976593417449943,0.0,0.0,-1.5228815722640783
82.0,0.27834620192013093,10.98053613748314,0.2863707364476422,10.97897747504658,39.71922544523891,96.56642893221984,39.65313653660862,96.58272526665758,-18.039215686274503,-63.529411764705884,505.29031067645616,0.006986,-2.1981630036598268,0.0,0.0,-1.520283638456647
83.0,0.24373868681029498,10.985092303282643,0.2972576900205324,10.991513565848214,39.990316395518846,96.5226353750135,39.66112723816903,96.41728534796003,-18.039215686274503,-63.529411764705884,504.6525231063472,0.008001,-2.198605966463719,0.0,0.0,-1.5176794915882597
84.0,0.20905692653530691,10.989043790736547,0.30835555709318285,11.004038129079097,40.258700266379094,96.48465704480884,39.66802052775144,96.25150139289029,-18.039215686274503,-63.529411764705884,504.0100671548155,0.010002,-2.1989880944731786,0.0,0.0,-1.5150699293325323
85.0,0.17431148549531628,10.99238939618349,0.3196617693777357,11.016546405257206,40.5243431523814,96.45250417358699,39.67381429387923,96.08542418256538,-18.039215686274503,-63.529411764705884,503.3631396118992,0.011983,-2.1993092706389583,0.0,0.0,-1.5124557510218624
86.0,0.13951294748825047,10.995128100519649,-0.014851511953168917,10.980434524046196,40.78721199417031,96.42618543212394,41.79181853505627,96.6296164737656,-19.0,-64.0,511.89392150023116,18.20408,-2.199569396581909,0.0,0.0,-1.5098377574025874
87.0,0.10467191248588793,10.997259069509148,-0.0037020674306829093,10.993557514603506,41.04727457072476,96.4057079235438,41.79559945983916,96.46187202494127,-19.0,-64.0,511.23428647928256,0.005998,-2.1997683926231137,0.0,0.0,-1.5072167503897074
88.0,0.06979899340500216,10.998781654038192,0.007656383946126333,11.006658646080371,41.304499491067375,96.39107717802001,41.798217758357595,96.29398610056015,-19.0,-64.0,510.57059767731334,0.005989,-2.1999061978082946,0.0,0.0,-1.5045935328212523
89.0,0.0349048128745672,10.999695390312782,0.019221142866545193,11.019733036646322,41.55885618541785,96.38229714863989,41.79967262860319,96.12601012559136,-19.0,-64.0,509.90305838817505,0.006,-2.199982769926484,0.0,0.0,-1.501968908212365
90.0,1.2246467991473532e-16,11.0,0.030989408591266532,11.03277582820845,41.81031489577859,96.37937020844282,41.79996362493609,95.95799555258735,-19.0,-64.0,509.23187308515764,0.007015,-2.199998085522952,0.0,0.0,-1.4993436805091773
91.0,-0.034904812874566954,10.999695390312782,0.042958278950150586,11.04578218904452,42.05884666594225,96.38229714863989,41.799090658221516,95.7899938459235,-19.0,-64.0,508.55724735835855,0.005,-2.1999521399063955,0.0,0.0,-1.4967186538425548
92.0,-0.06979899340500191,10.998781654038192,0.05512475042864562,11.05874731641789,42.30442333091262,96.39107717802001,41.797053995857,95.62205646603412,-19.0,-64.0,507.8793878517075,0.006986,-2.1998449471503685,0.0,0.0,-1.4940946322817832
93.0,-0.10467191248588768,10.997259069509148,-0.1531397480034311,11.03416466373896,42.54701750573144,96.4057079235438,43.13091255076423,95.92214776959892,-19.60784313725489,-64.31372549019608,513.0813287306884,0.015016,-2.1996765400889773,0.0,0.0,-1.491472419588276
94.0,-0.13951294748825066,10.995128100519649,-0.1409255541672616,11.047484640854842,42.78660257370574,96.42618543212396,43.12641118248664,95.75367149450086,-19.60784313725489,-64.31372549019608,512.3939195254634,0.006015,-2.1994469703068202,0.0,0.0,-1.4888528189693733
95.0,-0.17431148549531647,10.99238939618349,-0.12851683779295264,11.060754038833856,43.02315267403163,96.45250417358699,43.120711923984025,95.5854148174508,-19.60784313725489,-64.31372549019608,511.70379504175526,0.005986,-2.199156308123187,0.0,0.0,-1.4862366328323142
96.0,-0.2090569265353071,10.989043790736547,-0.30608253434656163,10.989749095484008,43.256642688812086,96.48465704480884,43.97609285141038,96.4356030649993,-20.0,-65.0,517.6706908142284,0.787046,-2.198804642570519,0.0,0.0,-1.4836246625384508
97.0,-0.24373868681029473,10.985092303282645,-0.2936014650724008,11.00344976565216,43.48704822946768,96.52263537501346,43.967841627342786,96.266151030256,-20.0,-65.0,516.9681290030524,0.004993,-2.1983920813671394,0.0,0.0,-1.4810177081577847
98.0,-0.2783462019201307,10.98053613748314,-0.28093146904200594,11.017089048886426,43.71434562254126,96.56642893221982,43.95837501768514,96.09707693455336,-20.0,-65.0,516.2634327912689,0.004982,-2.197918750884257,0.0,0.0,-1.4784165682238979
99.0,-0.3128689300804616,10.975376681190276,-0.268075980131246,11.030662076129595,43.938511894898205,96.61602593082094,43.947695922145144,95.9284325668081,-20.0,-65.0,515.5568180336678,0.006001,-2.197384796107257,0.0,0.0,-1.4758220394893553
100.0,-0.3472963553338606,10.969615506024416,-0.2550385368913348,11.044164022215305,44.159524758326064,96.67141304027466,43.935807611825844,95.76026958430738,-20.0,-65.0,514.8485011727071,0.007002,-2.1967903805912923,0.0,0.0,-1.473234916681652
101.0,-0.3816179907530896,10.963254366895328,-0.3402965838789207,10.939185367384486,44.37736259353853,96.73257539488391,43.92271372822365,97.06329548914555,-20.0,-66.0,520.0213231412531,14.511851,-2.1961356864111825,0.0,0.0,-1.470655992259781
102.0,-0.4158233816355187,10.956295201467611,-0.3271104387417685,10.95305169151692,44.592004433590134,96.79949660463969,43.908418282112926,96.89367970731871,-20.0,-66.0,519.2999736756136,0.006984,-2.195420914105646,0.0,0.0,-1.4680860561714957
103.0,-0.44990210868773006,10.94874012957047,-0.3137530574810823,10.966833021973486,44.80342994670921,96.87215876710019,43.89292565231742,96.7247091103486,-20.0,-66.0,518.5776133983467,0.006003,-2.1946462826158712,0.0,0.0,-1.4655258956113424
104.0,-0.48384379119933557,10.940591452551994,-0.48320814392332867,10.894875862471272,45.01161941855814,96.95054248027371,44.73655902719979,97.53175298530235,-20.392156862745082,-66.66666666666669,524.3366890228087,0.016986,-2.193812029218453,0.0,0.0,-1.4629762947795348
105.0,-0.5176380902050417,10.931851652578137,-0.46982777917449603,10.90902445747926,45.21655373393109,97.03462685647345,44.71833619276116,97.36253564278319,-20.392156862745082,-66.66666666666669,523.6051511494162,0.006,-2.1929184094527123,0.0,0.0,-1.4604380346417474
106.0,-0.5512747116339981,10.922523391876638,-0.4562827619272216,10.923076191054237,45.418214357900446,97.12438953710756,44.69890833184547,97.19412617932653,-20.392156862745082,-66.66666666666669,522.8732297128425,0.005982,-2.191965697042424,0.0,0.0,-1.4579118926898975
107.0,-0.5847434094454733,10.912609511926071,-0.4425771635638647,10.93702626897813,45.61658331642428,97.21980670836732,44.678281395381326,97.02657618026623,-20.392156862745082,-66.66666666666669,522.1411489072088,0.005999,-2.1909541838119706,0.0,0.0,-1.455398642703993
108.0,-0.6180339887498947,10.902113032590307,-0.42871515801721927,10.950869958030601,45.81164317642843,97.32085311777364,44.65646170158495,96.85993696767454,-20.392156862745082,-66.66666666666669,521.4091329754531,17.85303,-2.189884179596956,0.0,0.0,-1.4528990545151177
109.0,-0.6511363089143133,10.891037151198633,-0.7196121423699235,10.789778227245392,46.00337702537738,97.4275020915397,45.96387625513527,98.62814477633432,-21.0,-68.0,532.4042078707431,17.874042,-2.1887560121492986,0.0,0.0,-1.4504138937696225
