Index,Target Position x,Target Position y,Pred Position x,Pred Position y,Target Angle q1,Target Angle q2,Pred Angle q1,Pred Angle q2,Excursion s1,Excursion s2,Excursion s3,Time,R_00,R_01,R_10,R_11
12.0,1.9562952014676114,9.41582338163552,2.038394250886378,9.39541985762744,17.02613219410005,112.03299979531742,16.333571685991785,111.9758666201882,-8.0,-68.0,496.90418153872815,0.00501,-2.041696460748973,0.0,0.0,-1.6467039208851206
13.0,1.9487401295704705,9.44990210868773,1.915594997290381,9.460136281251362,17.347421785515287,111.68236478484059,17.644115304660303,111.6789053984878,-8.627450980392158,-67.84313725490196,499.6479675079321,1.856122,-2.045113364858353,0.0,0.0,-1.6461341547175947
14.0,1.940591452551993,9.483843791199336,1.9156613995618867,9.46388419101956,17.670751885590796,111.33398581502917,17.673475257819604,111.63721386566895,-8.627450980392158,-67.84313725490196,499.56928123613466,0.005012,-2.048516450338181,0.0,0.0,-1.6455196263436753
15.0,1.9318516525781366,9.517638090205041,1.9159860181351327,9.467827683342323,17.996015007419274,110.9879396362546,17.702706998212026,111.59249829482951,-8.627450980392158,-67.84313725490196,499.4781141739541,0.007998,-2.051904674792757,0.0,0.0,-1.644860523998932
16.0,1.9225233918766378,9.551274711633999,1.9421651082234472,9.589039943147567,18.323105196568584,110.6443024097616,18.497493003406007,110.15852232134704,-9.0,-67.0,496.12656829560615,0.44704,-2.055277000378445,0.0,0.0,-1.6441570495723439
17.0,1.9126095119260709,9.584743409445473,1.9116707166921358,9.59378704577098,18.651918004623926,110.3031497159668,18.72951825240023,110.20510218474595,-9.098039215686274,-67.05882352941177,497.0089634961845,0.008001,-2.058632394121577,0.0,0.0,-1.6434094185444572
18.0,1.902113032590307,9.618033988749895,1.9124996681439388,9.598292731540102,18.982350463056836,109.96455656165857,18.75988235884265,110.15202119472795,-9.098039215686274,-67.05882352941177,496.88773185543977,0.026005,-2.06196982823486,0.0,0.0,-1.6426178599213817
19.0,1.8910371511986337,9.651136308914314,1.9135863047257482,9.602983965074452,19.314301057476165,109.62859738610021,18.79007376706941,110.09601073104096,-9.098039215686274,-67.05882352941177,496.7542642253721,0.060005,-2.065288280432198,0.0,0.0,-1.6417826161646458
20.0,1.8793852415718169,9.684040286651337,1.8305629226873075,9.745759673747399,19.64766970231181,109.29534606603882,20.442504197213328,108.75010446539635,-9.882352941176471,-66.27450980392157,496.32793045322535,5.097299,-2.068586734241825,0.0,0.0,-1.640903943116927
21.0,1.8671608529944035,9.716735899090601,1.831707598688185,9.75083648627701,19.982357715976125,108.96487591962436,20.47489306619808,108.68901042239328,-9.882352941176471,-66.27450980392157,496.18072088816734,0.047,-2.071864179317663,0.0,0.0,-1.6399821099236855
22.0,1.8543677091335748,9.749213186831824,1.833107907843028,9.756092314902794,20.31826779654316,108.6372597092439,20.507064398458702,108.62507467555771,-9.882352941176471,-66.27450980392157,496.02149189760695,0.018,-2.0751196117487973,0.0,0.0,-1.6390173989507226
23.0,1.8410097069048807,9.781462256978548,1.8347637933631766,9.761525149290932,20.65530399798227,108.31256964327595,20.539008339626662,108.55831680898409,-9.882352941176471,-66.27450980392157,495.85029225481634,0.015985,-2.0783520343669837,0.0,0.0,-1.6380101056976888
24.0,1.8270909152852017,9.8134732861516,1.8366751520071123,9.767132886925513,20.9933717069774,107.99087737677279,20.57071510498538,108.4887572712076,-9.882352941176471,-66.27450980392157,495.6671743997865,0.015003,-2.081560457052092,0.0,0.0,-1.6369605387075703
25.0,1.8126155740732999,9.845236523481399,1.8463579037795448,9.810341935391866,21.332377620360106,107.67225401107729,20.847438970353863,107.96735528516383,-10.0,-66.0,494.41173805171695,2.553169,-2.0847438970353864,0.0,0.0,-1.6358690194721792
26.0,1.797588092598334,9.876742293578154,1.8487073066569808,9.816266717931574,21.67222972318059,107.35677009238363,20.87901379200558,107.89256823402279,-10.0,-66.0,494.2073143121079,0.006003,-2.087901379200558,0.0,0.0,-1.6347358823336786
27.0,1.7820130483767358,9.907980999479093,1.8704870538528913,9.889980666607396,22.012837267437362,107.04449560925121,21.320325625859876,106.98226126345968,-10.196078431372548,-65.49019607843138,491.89002193141835,4.814279,-2.0910319363824112,0.0,0.0,-1.6335614743821685
28.0,1.765895185717854,9.938943125571782,1.663159901922341,9.89433000526201,22.354110751483123,106.73549998908214,22.665927539883125,107.5428055288997,-10.823529411764707,-65.88235294117646,498.1690047352482,0.527034,-2.0941346096631146,0.0,0.0,-1.6323461553493708
29.0,1.7492394142787915,9.969619240492674,1.7369345023414517,10.00799264904494,22.69596190012143,106.42985209357403,23.0692929353252,106.02086933739864,-11.0,-65.0,493.29135615557016,0.232027,-2.0972084486659273,0.0,0.0,-1.6310902974984405
30.0,1.7320508075688774,10.0,1.7396864287661917,10.01456795644086,23.03830364540564,106.12762021316077,23.102777630309365,105.93662855814583,-11.0,-65.0,493.0548471235114,0.007001,-2.100252511846306,0.0,0.0,-1.6297942855099359
31.0,1.7143346014042247,10.030076149820108,1.6943648981256008,10.019388532295949,23.381050108149037,105.82887206045494,23.42460808492581,106.00945635938132,-11.137254901960784,-65.09803921568627,494.3116496923027,0.010993,-2.1032658667803106,0.0,0.0,-1.6284585163639902
32.0,1.696096192312852,10.05983852846641,1.6975376804849454,10.026322358403883,23.724116580152597,105.5336747627065,23.45781630148473,105.91993892953172,-11.137254901960784,-65.09803921568627,494.0532046225811,0.010001,-2.1062475904502134,0.0,0.0,-1.6270833992187104
33.0,1.677341135890848,10.089278070030055,1.7009620759746324,10.033408292349751,24.067419507154135,105.24209485329408,23.49066206061695,105.82788744207262,-11.137254901960784,-65.09803921568627,493.7835359501413,0.011004,-2.1091967695272262,0.0,0.0,-1.6256693552848507
34.0,1.6580751451100832,10.118385806941493,1.7155353139301757,10.092602001057429,24.410876472500703,104.95419826226525,23.85444706617898,105.096382321557,-11.294117647058822,-64.70588235294117,491.94887048476494,3.990245,-2.112112500651264,0.0,0.0,-1.6242168176967902
35.0,1.6383040885779836,10.147152872702092,1.7193631034900028,10.099922609412026,24.754406181543438,104.67005030594537,23.88698982446287,104.99993261869692,-11.294117647058822,-64.70588235294117,491.6606999481763,0.01002,-2.11499389070765,0.0,0.0,-1.6227262313798616
36.0,1.618033988749895,10.175570504584947,1.6295769985915554,10.226544577763764,25.097928446752622,104.389715675633,25.414080685208223,103.75667538650012,-12.0,-64.0,491.26894360162515,0.977058,-2.1178400571006852,0.0,0.0,-1.6211980529140644
37.0,1.5972710200945857,10.203630046304097,1.6334586370356856,10.234126388787232,25.441364173547903,104.11325842540413,25.447801536287944,103.65649602522957,-12.0,-64.0,490.96938870978215,0.015998,-2.1206501280239953,0.0,0.0,-1.619632750394212
38.0,1.5760215072134438,10.231322950651316,1.5754895131052482,10.21279213844333,25.78463534683769,103.84074195904645,25.647621912160506,104.06158891725264,-12.07843137254902,-64.31372549019608,493.18922140549205,0.023003,-2.1234232427275743,0.0,0.0,-1.6180308032865502
39.0,1.5542919229139418,10.258640782099675,1.5798198298314414,10.220745051925743,26.127665018259417,103.57222901614766,25.680660154850305,103.95623653891373,-12.07843137254902,-64.31372549019608,492.86692662020585,0.008999,-2.1261585517814376,0.0,0.0,-1.6163927022818902
40.0,1.532088886237956,10.28557521937308,1.584398443251139,10.228829770051384,26.470377294110488,103.30778165736245,25.713231644683535,103.84859123914931,-12.07843137254902,-64.31372549019608,492.5340598906479,0.015001,-2.128855217335812,0.0,0.0,-1.6147189491453096
41.0,1.509419160445544,10.312118057981014,1.3800990117849228,10.322166986776733,26.81269732395876,103.04746124888428,27.709661373911093,103.2326436199969,-13.0,-64.0,496.05955860172094,0.453026,-2.1315124133777763,0.0,0.0,-1.6130100565624517
42.0,1.4862896509547885,10.338261212717716,1.3845806536057115,10.330639021391736,27.154551289919166,102.79132844615005,27.743681237795567,103.1210590708794,-13.0,-64.0,495.7152799969043,0.018001,-2.1341293259842744,0.0,0.0,-1.6112665479824906
43.0,1.462707403238341,10.363996720124996,1.389308981965601,10.339238016782232,27.495866396582063,102.53944317680605,27.777166996428594,103.00729327729864,-13.0,-64.0,495.36067409848033,0.006972,-2.1367051535714303,0.0,0.0,-1.6094889574577913
44.0,1.4386796006773024,10.389316740917995,1.3942834019633947,10.347960472965557,27.83657086157725,102.29186462296636,27.810108392821025,102.89138108674081,-13.0,-64.0,494.9958495254263,0.015,-2.139239107140079,0.0,0.0,-1.6076778294803251
45.0,1.4142135623730951,10.414213562373096,1.3995032594707064,10.356802828546298,28.176593906756246,102.04865120279506,27.842495336726767,102.77335800415267,-13.0,-64.0,494.62091802679095,0.012999,-2.1417304105174435,0.0,0.0,-1.6058337188148855
46.0,1.3893167409179945,10.438679600677302,1.5341486405105558,10.473106965359696,28.515865749974164,101.80986055144622,27.874317907733502,101.04930299073723,-13.0,-63.0,487.82016568614944,0.140007,-2.1441783005948847,0.0,0.0,-1.6039571903291625
47.0,1.363996720124997,10.46270740323834,1.4725593623473596,10.477273079151171,28.854317597451264,101.57554950139573,28.28437495140054,101.14896463926861,-13.176470588235297,-63.13725490196078,489.44898341127606,3.686216,-2.1465820275616476,0.0,0.0,-1.6020488188207143
48.0,1.3382612127177165,10.486289650954788,1.4784122797062857,10.486211308374997,29.191881636692965,101.34577406220221,28.31545597353741,101.02650172681786,-13.176470588235297,-63.13725490196078,489.0523748278837,0.008018,-2.1489408551345353,0.0,0.0,-1.600109188840904
49.0,1.3121180579810146,10.509419160445544,1.4403391342279375,10.503862776510992,29.528491029946235,101.12058939973349,28.683387477112525,100.90210275178477,-13.333333333333336,-63.13725490196078,489.65857343847665,0.011002,-2.151254060783439,0.0,0.0,-1.598138894515846
50.0,1.2855752193730787,10.532088886237956,1.2752493983903008,10.561924014145585,29.86407990816859,100.9000498148992,30.149293103337193,100.55672797995838,-14.0,-63.0,492.67479122984514,0.027,-2.1535209359526566,0.0,0.0,-1.5961385393644187
51.0,1.258640782099675,10.554291922913942,1.2813040349500548,10.571342306213939,30.198583365485902,100.68420872192817,30.18037100789099,100.42885037514442,-14.0,-63.0,492.25651452425063,0.006996,-2.155740786277928,0.0,0.0,-1.5941087361134034
52.0,1.2313229506513166,10.576021507213444,1.2876012461201487,10.580855240416593,30.531937454112832,100.47311862623424,30.210781045187762,100.29915671011726,-14.0,-63.0,491.82896997603234,0.017,-2.157912931799126,0.0,0.0,-1.5920501065097978
53.0,1.2036300463040968,10.597271020094585,1.294140050425387,10.59045891724343,30.864079179710377,100.26683110191196,30.240513900359474,100.16768671121343,-14.0,-63.0,491.39228854593216,0.006013,-2.160036707168534,0.0,0.0,-1.5899632811303719
54.0,1.1755705045849463,10.618033988749895,1.2498545559550376,10.590977205853866,31.194946497152696,100.06539676890762,30.523926520300915,100.25242069386307,-14.117647058823529,-63.13725490196078,492.581462336355,0.014999,-2.162111461854648,0.0,0.0,-1.5878488991885147
55.0,1.1471528727020923,10.638304088577984,1.0196368869310088,10.65388569046339,31.524478306675533,99.86886526991056,32.46204840512162,99.89957932532167,-15.0,-63.0,496.98446251665155,1.116066,-2.1641365603414413,0.0,0.0,-1.5857076083384392
56.0,1.1183858069414936,10.658075145110084,1.026252524457207,10.664040166391239,31.852614450377406,99.67728524701151,32.4916707348454,99.76302406203826,-15.0,-63.0,496.5271084526892,0.010022,-2.1661113823230265,0.0,0.0,-1.5835400644767976
57.0,1.0892780700300542,10.677341135890849,1.0331082569436578,10.674277834948384,32.17929570904392,99.49070431817574,32.520529843404944,99.62485668713198,-15.0,-63.0,496.0610162787427,0.014986,-2.168035322893663,0.0,0.0,-1.5813469315417774
58.0,1.0598385284664098,10.696096192312853,1.0402030058453793,10.684594549764071,32.50446379926537,99.30916905357935,32.54861689099566,99.48511952251289,-15.0,-63.0,495.5863287630385,0.007,-2.169907792733044,0.0,0.0,-1.5791288813097284
59.0,1.0300761498201083,10.714334601404225,1.0475356200422716,10.694986128629044,32.828061370816684,99.13272495185869,32.57592327430215,99.34385537093176,-15.0,-63.0,495.1031913066335,0.01,-2.17172821828681,0.0,0.0,-1.5768865931893932
60.0,1.0000000000000002,10.732050807568877,1.0551048747675837,10.705448355888446,33.150032004268674,98.96141641632279,32.60244062913353,99.20110750286923,-15.0,-63.0,494.6117518988775,0.010998,-2.1734960419422356,0.0,0.0,-1.5746207540137973
61.0,0.9696192404926742,10.749239414278792,1.028859812459789,10.703232557405238,33.470320208798746,98.79528673118013,32.756114404879504,99.27272992572883,-15.058823529411764,-63.13725490196078,495.3592629175538,0.013999,-2.17521072219903,0.0,0.0,-1.5723320578298665
62.0,0.9389431255717817,10.765895185717854,0.9448367702505127,10.725711217976798,33.78887142016941,98.63437803783113,33.46406743778036,99.12682906487026,-15.372549019607842,-63.13725490196078,496.8995185728221,4.340251,-2.176871733835202,0.0,0.0,-1.5700212056858336
63.0,0.9079809994790937,10.782013048376736,0.9528675594460259,10.736544103376367,34.10563199884182,98.47873131127817,33.488768575789564,98.97957402825757,-15.372549019607842,-63.13725490196078,496.384601840399,0.007997,-2.178478568067944,0.0,0.0,-1.567688905416502
64.0,0.8767422935781549,10.797588092598334,0.7922067069317444,10.783687135964856,34.420549228192215,98.32838633670613,34.88049172335157,98.61615989986497,-16.0,-63.0,499.1061147695146,4.043235,-2.180030732709473,0.0,0.0,-1.565335871426428
65.0,0.8452365234813989,10.8126155740733,0.8003191911975334,10.794783642526937,34.73357131279816,98.18338168628541,34.904444037084716,98.46665794167893,-16.0,-63.0,498.5799638779699,0.006,-2.1815277523177947,0.0,0.0,-1.5629628244710942
66.0,0.8134732861516004,10.827090915285202,0.8086644893513082,10.805933223632104,35.04464737676227,98.04375469625035,34.927506693477326,98.31594096047641,-16.0,-63.0,498.04628392233764,0.007988,-2.182969168342333,0.0,0.0,-1.5605704914361336
67.0,0.7814622569785474,10.841009706904881,0.8172410906578351,10.81713142093911,35.35372746204008,97.90954144430555,34.94967262823026,98.16405512222477,-16.0,-63.0,497.50523837358986,0.009998,-2.1843545392643913,0.0,0.0,-1.5581596051146789
68.0,0.7492131868318239,10.854367709133575,0.8260474026707598,10.828373758102856,35.66076252673994,97.7807767274123,34.97093505171827,98.01104695092282,-16.0,-63.0,496.95699295884606,0.006007,-2.185683440732392,0.0,0.0,-1.555730903982902
69.0,0.7167358990906008,10.867160852994404,0.8350817503290262,10.83965574333433,35.965704443362014,97.65749404000763,34.99128745106974,97.85696331435008,-16.0,-63.0,496.40171561060953,0.023003,-2.1869554656918586,0.0,0.0,-1.5532851319738108
70.0,0.6840402866513376,10.879385241571816,0.5439648410596831,10.877486358895801,36.26850599694415,97.53972555270668,37.19889381667172,97.7018514097108,-17.0,-63.0,502.4040870888583,1.530089,-2.188170224510101,0.0,0.0,-1.5508230382493777
71.0,0.6511363089143135,10.891037151198633,0.5528503828209859,10.88919916190636,36.569120883082945,97.4275020915397,37.2185648666246,97.5457587491769,-17.0,-63.0,501.8387295965814,0.009997,-2.1893273450955646,0.0,0.0,-1.5483453769710618
72.0,0.6180339887498949,10.902113032590307,0.5619647948174427,10.900946349619637,36.86750370579793,97.32085311777364,37.237250041200646,97.38873314533468,-17.0,-63.0,501.26668270494065,0.017002,-2.1904264730118026,0.0,0.0,-1.5458529070688045
73.0,0.5847434094454735,10.912609511926071,0.5713063182551146,10.912723302361048,37.16360997520839,97.21980670836732,37.25494361696278,97.23082269653948,-17.0,-63.0,500.68812163704627,0.013985,-2.1914672715860455,0.0,0.0,-1.543346392008563
74.0,0.5512747116339983,10.922523391876638,0.5808731064582373,10.924525393167666,37.45739610499201,97.12438953710753,37.27164017420952,97.07207577218243,-17.0,-63.0,500.1032236113583,0.007999,-2.192449422012325,0.0,0.0,-1.5408265995584514
75.0,0.5176380902050415,10.931851652578137,0.5906632241084644,10.936347990401355,37.74881940959545,97.03462685647345,37.287334598635205,96.91254099787484,-17.0,-63.0,499.512167787405,0.013002,-2.1933726234491298,0.0,0.0,-1.5382943015535688
76.0,0.48384379119933535,10.940591452551994,0.6006746465441433,10.948186460369657,38.03783810116817,96.95054248027368,37.30202208289639,96.75226724055335,-17.0,-63.0,498.9151352109026,0.009002,-2.1942365931115524,0.0,0.0,-1.535750273659577
77.0,0.44990210868772984,10.94874012957047,0.5652122697920303,10.946903517043317,38.32441128619063,96.87215876710019,37.530898232629426,96.80174216343242,-17.098039215686278,-63.13725490196078,499.79966335161794,0.025002,-2.195041066357913,0.0,0.0,-1.53319529513511
78.0,0.4158233816355189,10.956295201467611,0.5277363429006119,10.962182896490164,38.60849896177016,96.79949660463971,37.88806865016314,96.63978585234723,-17.254901960784316,-63.13725490196078,500.22334935987834,0.069011,-2.195785796770818,0.0,0.0,-1.5306301485930773
79.0,0.38161799075308983,10.963254366895328,0.49028217608234925,10.977306148142254,38.89006201157756,96.73257539488392,38.24442850852128,96.47723716922037,-17.411764705882355,-63.13725490196078,500.64223420244537,0.013991,-2.196470556232641,0.0,0.0,-1.5280556197609438
80.0,0.34729635533386083,10.969615506024416,0.45285178266625703,10.992270402681502,39.16906220139927,96.67141304027466,38.59994590109562,96.31414590417597,-17.568627450980394,-63.13725490196078,501.05642131999076,0.016001,-2.197095134995398,0.0,0.0,-1.5254724972400544
81.0,0.31286893008046185,10.975376681190276,0.463615465859176,11.004428287336953,39.44546217428088,96.61602593082094,38.60985823928461,96.15056201353592,-17.568627450980394,-63.13725490196078,500.43182277199753,0.007998,-2.1976593417449943,0.0,0.0,-1.5228815722640783
82.0,0.27834620192013093,10.98053613748314,0.24681112980649722,10.924186697713502,39.71922544523891,96.56642893221984,39.56693406587688,97.2981528612254,-18.0,-64.0,507.89341364253227,0.762044,-2.1981630036598268,0.0,0.0,-1.520283638456647
83.0,0.24373868681029498,10.985092303282643,0.25765817740477104,10.936941626667952,39.990316395518846,96.5226353750135,39.574907396346944,97.13148746164862,-18.0,-64.0,507.2506720356353,0.003999,-2.198605966463719,0.0,0.0,-1.5176794915882597
84.0,0.20905692653530691,10.989043790736547,0.26871553088584843,10.949686132383455,40.258700266379094,96.48465704480884,39.581785700517216,96.96447547728206,-18.0,-64.0,506.6032590106799,0.007,-2.1989880944731786,0.0,0.0,-1.5150699293325323
85.0,0.17431148549531628,10.99238939618349,0.27998064954598334,10.962415387836408,40.5243431523814,96.45250417358699,39.58756687150125,96.79716806539919,-18.0,-64.0,505.95137287610055,0.005012,-2.1993092706389583,0.0,0.0,-1.5124557510218624
86.0,0.13951294748825047,10.995128100519649,0.04751503391916412,10.989563813938341,40.78721199417031,96.42618543212394,41.40365922977711,96.51119782612618,-18.823529411764707,-63.92156862745098,510.25576899383606,4.10624,-2.199569396581909,0.0,0.0,-1.5098377574025874
87.0,0.10467191248588793,10.997259069509148,0.058769884077953805,11.00257120391992,41.04727457072476,96.4057079235438,41.407405037611554,96.34365894647934,-18.823529411764707,-63.92156862745098,509.596850898752,0.009015,-2.1997683926231137,0.0,0.0,-1.5072167503897074
88.0,0.06979899340500216,10.998781654038192,0.07023212983580329,11.01555512334378,41.304499491067375,96.39107717802001,41.4099990175679,96.1759787646526,-18.823529411764707,-63.92156862745098,508.9339121113141,0.014001,-2.1999061978082946,0.0,0.0,-1.5045935328212523
89.0,0.0349048128745672,10.999695390312782,0.0818990241825528,11.028510727123702,41.55885618541785,96.38229714863989,41.411440375086755,96.00820864259431,-18.823529411764707,-63.92156862745098,508.2671556956375,0.018014,-2.199982769926484,0.0,0.0,-1.501968908212365
90.0,1.2246467991473532e-16,11.0,0.09376771945601092,11.041433194892353,41.81031489577859,96.37937020844282,41.41172866866734,95.84039996980232,-18.823529411764707,-63.92156862745098,507.59678588521126,0.015985,-2.199998085522952,0.0,0.0,-1.4993436805091773
91.0,-0.034904812874566954,10.999695390312782,0.10583526737540527,11.054317733621605,42.05884666594225,96.38229714863989,41.41086381000274,95.67260414758292,-18.823529411764707,-63.92156862745098,506.92300802033986,0.021995,-2.1999521399063955,0.0,0.0,-1.4967186538425548
92.0,-0.06979899340500191,10.998781654038192,0.05512475042864562,11.05874731641789,42.30442333091262,96.39107717802001,41.797053995857,95.62205646603412,-19.0,-64.0,507.8793878517075,0.445026,-2.1998449471503685,0.0,0.0,-1.4940946322817832
93.0,-0.10467191248588768,10.997259069509148,-0.007972336450803752,11.035620079890652,42.54701750573144,96.4057079235438,42.09577064954592,95.92214776959892,-19.137254901960784,-64.31372549019608,509.97590302703344,0.041022,-2.1996765400889773,0.0,0.0,-1.491472419588276
94.0,-0.13951294748825066,10.995128100519649,0.004465322041180997,11.048717234287153,42.78660257370574,96.42618543212396,42.09137731410699,95.75367149450086,-19.137254901960784,-64.31372549019608,509.28881792032445,0.009018,-2.1994469703068202,0.0,0.0,-1.4888528189693733
95.0,-0.17431148549531647,10.99238939618349,-0.3183713482870667,10.975991948798928,43.02315267403163,96.45250417358699,43.98312616246373,96.60538113410043,-20.0,-65.0,518.3709030237928,2.443138,-2.199156308123187,0.0,0.0,-1.4862366328323142
96.0,-0.2090569265353071,10.989043790736547,-0.30608253434656163,10.989749095484008,43.256642688812086,96.48465704480884,43.97609285141038,96.4356030649993,-20.0,-65.0,517.6706908142284,0.009986,-2.198804642570519,0.0,0.0,-1.4836246625384508
97.0,-0.24373868681029473,10.985092303282645,-0.2936014650724008,11.00344976565216,43.48704822946768,96.52263537501346,43.967841627342786,96.266151030256,-20.0,-65.0,516.9681290030524,0.018,-2.1983920813671394,0.0,0.0,-1.4810177081577847
98.0,-0.2783462019201307,10.98053613748314,-0.28093146904200594,11.017089048886426,43.71434562254126,96.56642893221982,43.95837501768514,96.09707693455336,-20.0,-65.0,516.2634327912689,0.010986,-2.197918750884257,0.0,0.0,-1.4784165682238979
99.0,-0.3128689300804616,10.975376681190276,-0.268075980131246,11.030662076129595,43.938511894898205,96.61602593082094,43.947695922145144,95.9284325668081,-20.0,-65.0,515.5568180336678,0.009997,-2.197384796107257,0.0,0.0,-1.4758220394893553
100.0,-0.3472963553338606,10.969615506024416,-0.2550385368913348,11.044164022215305,44.159524758326064,96.67141304027466,43.935807611825844,95.76026958430738,-20.0,-65.0,514.8485011727071,0.007002,-2.1967903805912923,0.0,0.0,-1.473234916681652
101.0,-0.3816179907530896,10.963254366895328,-0.3402965838789207,10.939185367384486,44.37736259353853,96.73257539488391,43.92271372822365,97.06329548914555,-20.0,-66.0,520.0213231412531,0.011997,-2.1961356864111825,0.0,0.0,-1.470655992259781
102.0,-0.4158233816355187,10.956295201467611,-0.3271104387417685,10.95305169151692,44.592004433590134,96.79949660463969,43.908418282112926,96.89367970731871,-20.0,-66.0,519.2999736756136,0.005967,-2.195420914105646,0.0,0.0,-1.4680860561714957
103.0,-0.44990210868773006,10.94874012957047,-0.3137530574810823,10.966833021973486,44.80342994670921,96.87215876710019,43.89292565231742,96.7247091103486,-20.0,-66.0,518.5776133983467,0.020003,-2.1946462826158712,0.0,0.0,-1.4655258956113424
104.0,-0.48384379119933557,10.940591452551994,-0.3507702301337492,10.946993729218557,45.01161941855814,96.95054248027371,44.04830427293521,96.95803679127114,-20.07843137254902,-66.27450980392157,519.9770599838902,0.014999,-2.193812029218453,0.0,0.0,-1.4629762947795348
105.0,-0.5176380902050417,10.931851652578137,-0.6236568311776534,10.943467478508072,45.21655373393109,97.03462685647345,46.09428499869231,96.78981484488445,-21.019607843137255,-66.27450980392157,525.4421143756147,1.14308,-2.1929184094527123,0.0,0.0,-1.4604380346417474
106.0,-0.5512747116339981,10.922523391876638,-0.6102757970662083,10.95764613992248,45.418214357900446,97.12438953710756,46.07425935744075,96.62239602533047,-21.019607843137255,-66.27450980392157,524.7123621736441,0.011014,-2.191965697042424,0.0,0.0,-1.4579118926898975
107.0,-0.5847434094454733,10.912609511926071,-0.6328671706936486,10.924123906427473,45.61658331642428,97.21980670836732,46.05299774600848,97.02657618026622,-21.019607843137255,-66.66666666666667,526.2652979590903,0.006001,-2.1909541838119706,0.0,0.0,-1.455398642703993
108.0,-0.6180339887498947,10.902113032590307,-0.6550097759414761,10.890542921316822,45.81164317642843,97.32085311777364,46.03050667701837,97.42970130277848,-21.019607843137255,-67.05882352941177,527.810325242169,0.005997,-2.189884179596956,0.0,0.0,-1.4528990545151177
109.0,-0.6511363089143133,10.891037151198633,-0.6413273604732659,10.904815398664407,46.00337702537738,97.4275020915397,46.00679303968722,97.2630493469041,-21.019607843137255,-67.05882352941177,527.072576506678,0.013998,-2.1887560121492986,0.0,0.0,-1.4504138937696225
110.0,-0.6840402866513374,10.879385241571818,-0.6274886759563687,10.918975564372023,46.191768450349194,97.53972555270666,45.98186409771548,97.09741592540281,-21.019607843137255,-67.05882352941177,526.3352559947577,0.004986,-2.1875700270368372,0.0,0.0,-1.4479439216946033
