Index,Target Position x,Target Position y,Pred Position x,Pred Position y,Target Angle q1,Target Angle q2,Pred Angle q1,Pred Angle q2,Excursion s1,Excursion s2,Excursion s3,Time
126.0,0.9079809994790937,10.782013048376736,0.9457880714618412,10.7687552518375,34.10563199884182,98.47873131127817,33.76470588235294,98.58823529411764,12.117647058823529,57.25490196078431,3.176470588235294,0.015625
127.0,0.8923956262196174,10.78986872320405,0.9206841896362885,10.778821441685226,34.26332429096708,98.40289366553377,34.0,98.5,2.0,39.0,10.0,7.921883
128.0,0.8767422935781549,10.797588092598334,0.9411646568418659,10.797501481905147,34.420549228192215,98.32838633670613,34.0,98.23529411764707,2.0,38.82352941176471,10.0,0.0
129.0,0.8610221936165905,10.80517056869972,0.784784811571428,10.793704844180002,34.57730036486366,98.25521410822844,35.0,98.5,16.0,63.0,1.0,4.234362
130.0,0.8452365234813989,10.8126155740733,0.784784811571428,10.793704844180002,34.73357131279816,98.18338168628541,35.0,98.5,16.0,63.0,1.0,0.0
131.0,0.8293864853124783,10.819922541753087,0.784784811571428,10.793704844180002,34.889355741230695,98.11289369910405,35.0,98.5,16.0,63.0,1.0,0.0
132.0,0.8134732861516004,10.827090915285202,0.784784811571428,10.793704844180002,35.04464737676227,98.04375469625035,35.0,98.5,16.0,63.0,1.0,0.0
133.0,0.7974981378504925,10.834120148770248,0.8560779003525862,10.83537422650528,35.19944000330725,97.97596914793168,34.8235294117647,97.88235294117646,16.0,62.745098039215684,0.9411764705882353,0.015606
134.0,0.7814622569785474,10.841009706904881,0.8229221053589599,10.8295808278213,35.35372746204008,97.90954144430555,35.0,98.0,10.0,52.0,5.0,0.531251
135.0,0.7653668647301797,10.847759065022574,0.7630578742397001,10.882245815145968,35.507503651340855,97.84447589479517,35.76470588235294,97.41176470588236,3.411764705882353,39.21568627450981,9.647058823529413,14.781243
136.0,0.7492131868318239,10.854367709133575,0.7630578742397001,10.882245815145968,35.66076252673994,97.7807767274123,35.76470588235294,97.41176470588236,3.411764705882353,39.21568627450981,9.647058823529413,0.0
137.0,0.7330024534485946,10.860835135964049,0.7630578742397001,10.882245815145968,35.81349810086093,97.71844808808734,35.76470588235294,97.41176470588236,3.411764705882353,39.21568627450981,9.647058823529413,0.0
138.0,0.7167358990906008,10.867160852994404,0.7630578742397001,10.882245815145968,35.965704443362014,97.65749404000763,35.76470588235294,97.41176470588236,3.411764705882353,39.21568627450981,9.647058823529413,0.0
139.0,0.700414762518935,10.873344378496796,0.7630578742397001,10.882245815145968,36.11737568087532,97.59791856296413,35.76470588235294,97.41176470588236,3.411764705882353,39.21568627450981,9.647058823529413,0.0
140.0,0.6840402866513376,10.879385241571816,0.6789000183828087,10.852709940262349,36.26850599694415,97.53972555270668,36.11764705882353,97.88235294117648,14.0,58.03921568627452,2.7058823529411766,7.484386
141.0,0.6676137184675418,10.885282982184357,0.7239745120871621,10.878957739828564,36.41908963195769,97.48291882030836,36.0,97.5,0.0,33.0,12.0,0.374995
142.0,0.6511363089143135,10.891037151198633,0.7306818504341086,10.885312957852182,36.569120883082945,97.4275020915397,36.0,97.41176470588235,0.0,32.94117647058823,12.0,17.015655
143.0,0.6346093128101842,10.896647310412398,0.6999244585949622,10.906671137376884,36.71859410419403,97.3734790062524,36.352941176470594,97.1764705882353,2.4705882352941178,36.86274509803922,10.470588235294118,0.781228
144.0,0.6180339887498949,10.902113032590307,0.6238628375297726,10.926928940944196,36.86750370579793,97.32085311777364,37.0,97.0,17.0,62.0,1.0,3.687537
145.0,0.6014115990085461,10.907433901496454,0.6238628375297726,10.926928940944196,37.01584415495712,97.26962789231081,37.0,97.0,17.0,62.0,1.0,0.0
146.0,0.5847434094454735,10.912609511926071,0.6238628375297726,10.926928940944196,37.16360997520839,97.21980670836732,37.0,97.0,17.0,62.0,1.0,0.015598
147.0,0.5680306894078455,10.917639469736386,0.6238628375297726,10.926928940944196,37.310795746477886,97.17139285616993,37.0,97.0,17.0,62.0,1.0,0.0
148.0,0.5512747116339983,10.922523391876638,0.6238628375297726,10.926928940944196,37.45739610499201,97.12438953710753,37.0,97.0,17.0,62.0,1.0,0.0
149.0,0.5344767521565139,10.927260906417246,0.580099818708872,10.944119791799835,37.60340574318387,97.07879986318243,37.41176470588235,96.82352941176471,13.058823529411764,54.509803921568626,3.764705882352941,1.921878
150.0,0.5176380902050415,10.931851652578137,0.580099818708872,10.944119791799835,37.74881940959545,97.03462685647345,37.41176470588235,96.82352941176471,13.058823529411764,54.509803921568626,3.764705882352941,0.015613
151.0,0.500760008108883,10.936295280756216,0.48542383452104687,10.936609539073235,37.893631908774786,96.99187344861251,38.0,97.0,4.0,38.0,10.0,5.562501
152.0,0.48384379119933535,10.940591452551994,0.48542383452104687,10.936609539073235,38.03783810116817,96.95054248027368,38.0,97.0,4.0,38.0,10.0,0.015613
153.0,0.46689072771181095,10.944739840795354,0.48542383452104687,10.936609539073235,38.18143290300724,96.9106367006761,38.0,97.0,4.0,38.0,10.0,0.015638
154.0,0.44990210868772984,10.94874012957047,0.48542383452104687,10.936609539073235,38.32441128619063,96.87215876710019,38.0,97.0,4.0,38.0,10.0,0.015632
155.0,0.4328792278762058,10.952592014239867,0.48542383452104687,10.936609539073235,38.46676827815998,96.83511124441834,38.0,97.0,4.0,38.0,10.0,0.01562
156.0,0.4158233816355189,10.956295201467611,0.38337307381673646,10.98137793209813,38.60849896177016,96.79949660463971,39.0,96.5,3.0,35.0,11.0,4.421859
