Index,Target Position x,Target Position y,Pred Position x,Pred Position y,Target Angle q1,Target Angle q2,Pred Angle q1,Pred Angle q2,Excursion s1,Excursion s2,Excursion s3,Time
150.0,-1.7320508075688774,10.0,-1.6769371666476491,10.064779225134927,50.83407614143361,106.12762021316074,50.58823529411765,105.52941176470588,9.764705882352942,42.745098039215684,10.352941176470589,0.008002
151.0,-1.7492394142787915,9.969619240492674,-1.6769371666476491,10.064779225134927,50.874186006304555,106.42985209357403,50.58823529411765,105.52941176470588,9.764705882352942,42.745098039215684,10.352941176470589,0.007998
152.0,-1.765895185717854,9.93894312557178,-1.6769371666476491,10.064779225134927,50.91038925943473,106.73549998908216,50.58823529411765,105.52941176470588,9.764705882352942,42.745098039215684,10.352941176470589,0.005999
153.0,-1.7820130483767356,9.907980999479093,-1.6769371666476491,10.064779225134927,50.94266712331142,107.0444956092512,50.58823529411765,105.52941176470588,9.764705882352942,42.745098039215684,10.352941176470589,0.007
154.0,-1.797588092598334,9.876742293578154,-1.6769371666476491,10.064779225134927,50.97100018443578,107.35677009238363,50.58823529411765,105.52941176470588,9.764705882352942,42.745098039215684,10.352941176470589,0.007001
155.0,-1.8126155740732999,9.845236523481399,-1.8065830615931229,9.861883129087609,50.99536836856263,107.67225401107726,51.0,107.5,6.0,37.0,13.0,0.077018
156.0,-1.8270909152852015,9.8134732861516,-1.8065830615931229,9.861883129087609,51.01575091624982,107.9908773767728,51.0,107.5,6.0,37.0,13.0,0.022988
157.0,-1.8410097069048807,9.781462256978548,-1.8065830615931229,9.861883129087609,51.03212635874177,108.31256964327595,51.0,107.5,6.0,37.0,13.0,0.005984
158.0,-1.8543677091335746,9.749213186831824,-1.8065830615931229,9.861883129087609,51.044472494212954,108.63725970924388,51.0,107.5,6.0,37.0,13.0,0.015
159.0,-1.8671608529944035,9.716735899090601,-1.8065830615931229,9.861883129087609,51.05276636439951,108.96487591962436,51.0,107.5,6.0,37.0,13.0,0.010018
160.0,-1.8793852415718166,9.684040286651339,-1.8065830615931229,9.861883129087609,51.05698423164938,109.29534606603879,51.0,107.5,6.0,37.0,13.0,0.007999
161.0,-1.8910371511986337,9.651136308914314,-2.1269383968659232,9.546043288620176,51.05710155642363,109.62859738610021,53.0,110.0,19.0,60.0,5.0,0.370042
162.0,-1.902113032590307,9.618033988749895,-2.1269383968659232,9.546043288620176,51.05309297528459,109.96455656165858,53.0,110.0,19.0,60.0,5.0,0.009005
163.0,-1.912609511926071,9.584743409445473,-2.1269383968659232,9.546043288620176,51.044932279409274,110.3031497159668,53.0,110.0,19.0,60.0,5.0,0.009
164.0,-1.9225233918766378,9.551274711633999,-2.085934406977152,9.58038614847564,51.032592393669816,110.6443024097616,52.705882352941174,109.76470588235294,18.941176470588236,60.0,4.9411764705882355,0.063017
165.0,-1.9318516525781364,9.517638090205041,-1.970463834728263,9.328719412247242,51.01604535632612,110.9879396362546,50.82352941176471,112.94117647058823,9.529411764705882,47.05882352941176,10.588235294117649,0.188996
166.0,-1.940591452551993,9.483843791199336,-1.970463834728263,9.328719412247242,50.99526229938005,111.33398581502917,50.82352941176471,112.94117647058823,9.529411764705882,47.05882352941176,10.588235294117649,0.007018
167.0,-1.9487401295704703,9.44990210868773,-1.970463834728263,9.328719412247242,50.97021342964411,111.68236478484059,50.82352941176471,112.94117647058823,9.529411764705882,47.05882352941176,10.588235294117649,0.006998
168.0,-1.9562952014676114,9.41582338163552,-1.970463834728263,9.328719412247242,50.94086801058254,112.03299979531741,50.82352941176471,112.94117647058823,9.529411764705882,47.05882352941176,10.588235294117649,0.008001
169.0,-1.963254366895328,9.38161799075309,-1.970463834728263,9.328719412247242,50.907194344987296,112.38581349756235,50.82352941176471,112.94117647058823,9.529411764705882,47.05882352941176,10.588235294117649,0.007986
170.0,-1.969615506024416,9.34729635533386,-1.970463834728263,9.328719412247242,50.869159758556656,112.74072793365345,50.82352941176471,112.94117647058823,9.529411764705882,47.05882352941176,10.588235294117649,0.006
171.0,-1.9753766811902753,9.312868930080462,-1.970463834728263,9.328719412247242,50.82673058444973,113.09766452504583,50.82352941176471,112.94117647058823,9.529411764705882,47.05882352941176,10.588235294117649,0.006001
172.0,-1.9805361374831407,9.278346201920131,-1.970463834728263,9.328719412247242,50.77987214889625,113.45654405987653,50.82352941176471,112.94117647058823,9.529411764705882,47.05882352941176,10.588235294117649,0.007
173.0,-1.985092303282644,9.243738686810294,-1.970463834728263,9.328719412247242,50.72854875794706,113.81728667917521,50.82352941176471,112.94117647058823,9.529411764705882,47.05882352941176,10.588235294117649,0.007002
174.0,-1.9890437907365466,9.209056926535307,-1.970463834728263,9.328719412247242,50.67272368545818,114.1798118619853,50.82352941176471,112.94117647058823,9.529411764705882,47.05882352941176,10.588235294117649,0.005986
175.0,-1.992389396183491,9.174311485495316,-1.970463834728263,9.328719412247242,50.61235916240779,114.5440384094018,50.82352941176471,112.94117647058823,9.529411764705882,47.05882352941176,10.588235294117649,0.009991
176.0,-1.9951281005196484,9.139512947488251,-1.970463834728263,9.328719412247242,50.547416367654,114.90988442753189,50.82352941176471,112.94117647058823,9.529411764705882,47.05882352941176,10.588235294117649,0.008999
177.0,-1.9972590695091477,9.104671912485887,-2.1529575798176137,8.97237308945739,50.47785542024892,115.27726730938794,51.764705882352935,116.11764705882354,22.705882352941174,71.76470588235294,2.1176470588235294,0.271031
178.0,-1.9987816540381915,9.069798993405001,-2.1529575798176137,8.97237308945739,50.403635373433815,115.64610371572238,51.764705882352935,116.11764705882354,22.705882352941174,71.76470588235294,2.1176470588235294,0.005001
179.0,-1.9996953903127825,9.034904812874567,-2.1529575798176137,8.97237308945739,50.324714210448676,116.01630955481752,51.764705882352935,116.11764705882354,22.705882352941174,71.76470588235294,2.1176470588235294,0.006986
180.0,-2.0,9.0,-2.1529575798176137,8.97237308945739,50.24104884230052,116.38779996124299,51.764705882352935,116.11764705882354,22.705882352941174,71.76470588235294,2.1176470588235294,0.004995
181.0,-1.9996953903127825,8.965095187125433,-2.1529575798176137,8.97237308945739,50.15259510764358,116.7604892735982,51.764705882352935,116.11764705882354,22.705882352941174,71.76470588235294,2.1176470588235294,0.006001
182.0,-1.9987816540381915,8.930201006594999,-2.1529575798176137,8.97237308945739,50.059307774937004,117.13429101125702,51.764705882352935,116.11764705882354,22.705882352941174,71.76470588235294,2.1176470588235294,0.008019
183.0,-1.9972590695091477,8.895328087514113,-2.1038325377877536,8.98985436493363,49.96114054705585,117.50911785013689,51.29411764705882,116.11764705882354,22.470588235294116,71.76470588235294,2.1176470588235294,0.035985
184.0,-1.9951281005196484,8.860487052511749,-2.001397017046644,8.991765045814637,49.85804606854445,117.88488159751441,50.23529411764706,116.4705882352941,20.705882352941178,69.80392156862744,2.941176470588235,0.765043
185.0,-1.992389396183491,8.825688514504684,-2.001397017046644,8.991765045814637,49.749975935712875,118.2614931659157,50.23529411764706,116.4705882352941,20.705882352941178,69.80392156862744,2.941176470588235,0.007001
186.0,-1.9890437907365466,8.790943073464693,-2.033037442566748,8.741120630973139,49.63688070979108,118.63886254611005,50.0,119.0,4.0,42.0,14.0,0.020997
187.0,-1.9850923032826442,8.756261313189706,-2.033037442566748,8.741120630973139,49.51870993336914,119.01689877924102,50.0,119.0,4.0,42.0,14.0,0.008
188.0,-1.9805361374831405,8.721653798079869,-2.033037442566748,8.741120630973139,49.39541215036605,119.3955099281321,50.0,119.0,4.0,42.0,14.0,0.005998
189.0,-1.9753766811902755,8.687131069919538,-2.033037442566748,8.741120630973139,49.266934929784796,119.77460304780865,50.0,119.0,4.0,42.0,14.0,0.004988
190.0,-1.969615506024416,8.65270364466614,-2.033037442566748,8.741120630973139,49.133224893527014,120.15408415528168,50.0,119.0,4.0,42.0,14.0,0.008002
191.0,-1.963254366895328,8.618382009246911,-2.033037442566748,8.741120630973139,48.99422774855608,120.53385819864536,50.0,119.0,4.0,42.0,14.0,0.007983
192.0,-1.9562952014676112,8.58417661836448,-1.9977410062284573,8.415113948114296,48.849888323714644,120.91382902554389,49.0,122.5,23.0,79.0,1.0,0.022022
193.0,-1.9487401295704705,8.55009789131227,-1.9977410062284573,8.415113948114296,48.70015061151851,121.29389935107116,49.0,122.5,23.0,79.0,1.0,0.006981
194.0,-1.940591452551993,8.516156208800664,-1.9977410062284573,8.415113948114296,48.54495781526708,121.67397072517068,49.0,122.5,23.0,79.0,1.0,0.007986
195.0,-1.9318516525781366,8.482361909794959,-1.9977410062284573,8.415113948114296,48.38425240182704,122.05394349961217,49.0,122.5,23.0,79.0,1.0,0.005984
196.0,-1.9225233918766378,8.448725288366003,-1.9977410062284573,8.415113948114296,48.217976160464225,122.4337167946274,49.0,122.5,23.0,79.0,1.0,0.006984
197.0,-1.9126095119260709,8.415256590554527,-1.9977410062284573,8.415113948114296,48.046070268115855,122.81318846529615,49.0,122.5,23.0,79.0,1.0,0.007001
198.0,-1.9021130325903073,8.381966011250105,-1.9977410062284573,8.415113948114296,47.86847536151317,123.19225506778149,49.0,122.5,23.0,79.0,1.0,0.008006
199.0,-1.8910371511986335,8.348863691085686,-1.9977410062284573,8.415113948114296,47.68513161658184,123.5708118255231,49.0,122.5,23.0,79.0,1.0,0.007016
200.0,-1.8793852415718169,8.315959713348663,-1.8215674027337858,8.169232928985702,47.49597883556414,123.94875259550628,46.58823529411765,125.64705882352942,10.588235294117649,61.1764705882353,8.470588235294118,0.031002
201.0,-1.8671608529944035,8.283264100909399,-1.8215674027337858,8.169232928985702,47.30095654232354,124.32596983473628,46.58823529411765,125.64705882352942,10.588235294117649,61.1764705882353,8.470588235294118,0.005987
202.0,-1.8543677091335748,8.250786813168176,-1.8215674027337858,8.169232928985702,47.10000408630762,124.70235456705629,46.58823529411765,125.64705882352942,10.588235294117649,61.1764705882353,8.470588235294118,0.006987
203.0,-1.8410097069048807,8.218537743021454,-1.8215674027337858,8.169232928985702,46.8930607556596,125.07779635046185,46.58823529411765,125.64705882352942,10.588235294117649,61.1764705882353,8.470588235294118,0.007002
204.0,-1.8270909152852017,8.1865267138484,-1.8215674027337858,8.169232928985702,46.68006589998175,125.45218324507465,46.58823529411765,125.64705882352942,10.588235294117649,61.1764705882353,8.470588235294118,0.008017
205.0,-1.8126155740733,8.154763476518601,-1.8215674027337858,8.169232928985702,46.460959063265115,125.82540178195333,46.58823529411765,125.64705882352942,10.588235294117649,61.1764705882353,8.470588235294118,0.006998
206.0,-1.7975880925983339,8.123257706421844,-1.8215674027337858,8.169232928985702,46.23568012750877,126.19733693293209,46.58823529411765,125.64705882352942,10.588235294117649,61.1764705882353,8.470588235294118,0.007002
207.0,-1.7820130483767358,8.092019000520907,-1.8215674027337858,8.169232928985702,46.004169467559095,126.56787208169273,46.58823529411765,125.64705882352942,10.588235294117649,61.1764705882353,8.470588235294118,0.004986
208.0,-1.7658951857178538,8.061056874428218,-1.8215674027337858,8.169232928985702,45.76636811770218,126.93688899629034,46.58823529411765,125.64705882352942,10.588235294117649,61.1764705882353,8.470588235294118,0.005986
209.0,-1.7492394142787917,8.030380759507326,-1.8215674027337858,8.169232928985702,45.522217950543514,127.30426780337048,46.58823529411765,125.64705882352942,10.588235294117649,61.1764705882353,8.470588235294118,0.008003
210.0,-1.7320508075688772,8.0,-1.889513842023777,7.858876784082094,45.271661868704285,127.66988696432963,47.0,128.5,13.0,67.0,7.0,0.054988
211.0,-1.7143346014042247,7.9699238501798915,-1.6255696104175152,8.002988828514376,45.014644009856134,128.03362325368983,44.0,128.0,1.0,48.0,14.0,0.044002
212.0,-1.6960961923128521,7.940161471533591,-1.6255696104175152,8.002988828514376,44.751109965601515,128.39535173997533,44.0,128.0,1.0,48.0,14.0,0.016984
213.0,-1.677341135890848,7.910721929969946,-1.6255696104175152,8.002988828514376,44.48100701468785,128.7549457693967,44.0,128.0,1.0,48.0,14.0,0.005001
214.0,-1.6580751451100835,7.881614193058507,-1.6255696104175152,8.002988828514376,44.20428437101725,129.1122769526663,44.0,128.0,1.0,48.0,14.0,0.006015
215.0,-1.6383040885779836,7.852847127297908,-1.6255696104175152,8.002988828514376,43.920893446879866,129.46721515528796,44.0,128.0,1.0,48.0,14.0,0.007013
216.0,-1.618033988749895,7.824429495415054,-1.6255696104175152,8.002988828514376,43.630788131797324,129.81962849168144,44.0,128.0,1.0,48.0,14.0,0.005976
217.0,-1.5972710200945857,7.796369953695903,-1.6838064522473504,7.641040068322444,43.33392508731196,130.16938332352137,44.23529411764706,131.41176470588238,17.176470588235293,78.82352941176471,3.2941176470588234,0.213007
218.0,-1.576021507213444,7.768677049348684,-1.6838064522473504,7.641040068322444,43.03026405799687,130.51634426268808,44.23529411764706,131.41176470588238,17.176470588235293,78.82352941176471,3.2941176470588234,0.014015
219.0,-1.5542919229139416,7.7413592179003246,-1.6838064522473504,7.641040068322444,42.71976819889078,130.86037417924527,44.23529411764706,131.41176470588238,17.176470588235293,78.82352941176471,3.2941176470588234,0.005998
220.0,-1.532088886237956,7.7144247806269215,-1.6838064522473504,7.641040068322444,42.40240441947889,131.20133421487685,44.23529411764706,131.41176470588238,17.176470588235293,78.82352941176471,3.2941176470588234,0.008986
221.0,-1.5094191604455443,7.687881942018986,-1.5554356851876978,7.721081088527291,42.07814374424554,131.5390838022306,42.70588235294118,131.05882352941177,17.647058823529413,80.7843137254902,2.4705882352941178,0.210995
222.0,-1.4862896509547885,7.6617387872822835,-1.5554356851876978,7.721081088527291,41.746961689717104,131.87348069063023,42.70588235294118,131.05882352941177,17.647058823529413,80.7843137254902,2.4705882352941178,0.006014
223.0,-1.4627074032383411,7.636003279875004,-1.5554356851876978,7.721081088527291,41.40883865779033,132.2043809786321,42.70588235294118,131.05882352941177,17.647058823529413,80.7843137254902,2.4705882352941178,0.007015
224.0,-1.4386796006773022,7.6106832590820055,-1.5277255103553529,7.718332860971274,41.06376034500532,132.5316391539111,42.352941176470594,131.17647058823528,17.647058823529413,81.17647058823529,2.3529411764705883,0.058022
225.0,-1.4142135623730954,7.585786437626905,-1.5025621811951586,7.694002920760591,40.71171816727084,132.8551081409706,42.0,131.5,15.0,77.0,4.0,0.225012
226.0,-1.3893167409179945,7.561320399322698,-1.298555365317699,7.455141628906466,40.35270969938154,133.17463935717515,39.0,134.5,0.0,55.0,13.0,0.056017
227.0,-1.3639967201249972,7.5372925967616595,-1.2857933995010367,7.559079499619334,39.98673912848478,133.49008277760785,39.0,133.5,15.0,81.0,3.0,0.006988
228.0,-1.3382612127177163,7.513710349045211,-1.2857933995010367,7.559079499619334,39.61381772045428,133.8012870092519,39.0,133.5,15.0,81.0,3.0,0.006013
229.0,-1.3121180579810146,7.490580839554456,-1.2857933995010367,7.559079499619334,39.233964297915676,134.10809937498968,39.0,133.5,15.0,81.0,3.0,0.006013
230.0,-1.285575219373079,7.467911113762044,-1.2857933995010367,7.559079499619334,38.84720572843677,134.4103660079023,39.0,133.5,15.0,81.0,3.0,0.00799
231.0,-1.2586407820996757,7.445708077086059,-1.2857933995010367,7.559079499619334,38.45357742115407,134.70793195633487,39.0,133.5,15.0,81.0,3.0,0.007003
232.0,-1.2313229506513161,7.4239784927865555,-1.2857933995010367,7.559079499619334,38.053123829848005,135.00064130017256,39.0,133.5,15.0,81.0,3.0,0.005987
233.0,-1.2036300463040965,7.402728979905414,-1.1497953521656656,7.445928744672681,37.645898960212385,135.28833727874095,37.0,135.0,5.0,66.0,9.0,0.249012
234.0,-1.1755705045849465,7.381966011250105,-1.1497953521656656,7.445928744672681,37.23196687878453,135.5708624307109,37.0,135.0,5.0,66.0,9.0,0.006987
235.0,-1.1471528727020928,7.361695911422017,-1.1497953521656656,7.445928744672681,36.811402220718314,135.84805874634358,37.0,135.0,5.0,66.0,9.0,0.007004
236.0,-1.1183858069414931,7.341924854889916,-1.1497953521656656,7.445928744672681,36.384290693293295,136.1197678323601,37.0,135.0,5.0,66.0,9.0,0.004998
237.0,-1.089278070030054,7.322658864109152,-1.1044977805697753,7.1561589500816805,35.950729571764064,136.3858310896613,35.88235294117647,138.0,14.941176470588236,86.66666666666667,2.0,0.007005
238.0,-1.05983852846641,7.303903807687148,-1.1044977805697753,7.1561589500816805,35.51082818386827,136.64608990405563,35.88235294117647,138.0,14.941176470588236,86.66666666666667,2.0,0.006988
239.0,-1.0300761498201088,7.285665398595776,-1.1044977805697753,7.1561589500816805,35.06470837903581,136.90038585007443,35.88235294117647,138.0,14.941176470588236,86.66666666666667,2.0,0.006999
240.0,-1.0000000000000009,7.267949192431123,-1.1044977805697753,7.1561589500816805,34.61250497807784,137.1485609078714,35.88235294117647,138.0,14.941176470588236,86.66666666666667,2.0,0.006001
241.0,-0.9696192404926737,7.250760585721208,-1.1044977805697753,7.1561589500816805,34.1543661988908,137.39045769310536,35.88235294117647,138.0,14.941176470588236,86.66666666666667,2.0,0.009
242.0,-0.9389431255717815,7.234104814282146,-1.0337569025089115,7.224615771426586,33.69045405349288,137.6259196996053,35.0,137.5,7.0,73.0,7.0,0.162007
243.0,-0.9079809994790938,7.217986951623264,-1.0337569025089115,7.224615771426586,33.220944711523735,137.85479155450344,35.0,137.5,7.0,73.0,7.0,0.007001
244.0,-0.8767422935781555,7.202411907401666,-0.8014745237474283,7.3243695576585,32.74602882519167,138.07691928540447,32.0,137.0,13.0,86.0,2.0,0.299017
245.0,-0.8452365234813983,7.1873844259267,-0.8014745237474283,7.3243695576585,32.26591181055093,138.29215059903305,32.0,137.0,13.0,86.0,2.0,0.005002
246.0,-0.8134732861516002,7.172909084714798,-0.8014745237474283,7.3243695576585,31.780814079943312,138.50033517066967,32.0,137.0,13.0,86.0,2.0,0.005985
247.0,-0.7814622569785477,7.158990293095119,-0.8014745237474283,7.3243695576585,31.290971220449027,138.70132494354954,32.0,137.0,13.0,86.0,2.0,0.008001
248.0,-0.7492131868318246,7.145632290866425,-0.8550219175246534,7.002352365327959,30.796634113269214,138.89497443725844,32.0,140.1176470588235,10.0,82.74509803921568,4.0,0.187012
249.0,-0.7167358990906014,7.132839147005597,-0.8462610732883196,7.063325773727058,30.298068989110835,139.08114106401973,32.0,139.52941176470586,10.0,82.35294117647058,4.0,0.012979
250.0,-0.6840402866513371,7.120614758428183,-0.721561186516757,6.990285635164065,29.79555741487086,139.2596854516239,30.0,140.5,9.0,83.0,4.0,0.404038
251.0,-0.6511363089143133,7.108962848801366,-0.721561186516757,6.990285635164065,29.289396207223,139.43047177161526,30.0,140.5,9.0,83.0,4.0,0.004987
252.0,-0.6180339887498951,7.097886967409693,-0.721561186516757,6.990285635164065,28.779897269100807,139.5933680712149,30.0,140.5,9.0,83.0,4.0,0.006002
253.0,-0.5847434094454742,7.087390488073929,-0.7065450679960286,7.031213341239127,28.267387345546933,139.74824660733213,29.88235294117647,140.1176470588235,8.941176470588236,82.74509803921568,4.0,0.009991
254.0,-0.5512747116339978,7.077476608123362,-0.5228464592726265,6.971413143343836,27.752207695958344,139.89498418089838,27.0,141.0,0.0,70.0,9.0,0.505027
255.0,-0.5176380902050413,7.068148347421864,-0.5228464592726265,6.971413143343836,27.234713680400677,140.03346246965245,27.0,141.0,0.0,70.0,9.0,0.00598
256.0,-0.48384379119933557,7.059408547448007,-0.49866830839493304,7.027142489309954,26.715274258385914,140.16356835741226,26.823529411764707,140.4705882352941,0.0,69.80392156862744,8.941176470588236,0.006
257.0,-0.4499021086877305,7.051259870429529,-0.49866830839493304,7.027142489309954,26.194271399302146,140.2851942577952,26.823529411764707,140.4705882352941,0.0,69.80392156862744,8.941176470588236,0.006993
258.0,-0.4158233816355196,7.043704798532389,-0.49866830839493304,7.027142489309954,25.67209940454074,140.39823843029174,26.823529411764707,140.4705882352941,0.0,69.80392156862744,8.941176470588236,0.006015
259.0,-0.3816179907530892,7.0367456331046725,-0.49866830839493304,7.027142489309954,25.14916414227742,140.50260528656338,26.823529411764707,140.4705882352941,0.0,69.80392156862744,8.941176470588236,0.007991
260.0,-0.34729635533386066,7.030384493975584,-0.3439359970318385,7.1391398269137385,24.625882196815546,140.59820568482357,25.0,139.5,8.0,85.0,3.0,0.251012
261.0,-0.31286893008046207,7.0246233188097245,-0.3439359970318385,7.1391398269137385,24.10267993537717,140.6849572101738,25.0,139.5,8.0,85.0,3.0,0.005999
262.0,-0.27834620192013165,7.01946386251686,-0.3439359970318385,7.1391398269137385,23.579992496217713,140.76278443880517,25.0,139.5,8.0,85.0,3.0,0.004984
263.0,-0.24373868681029434,7.014907696717356,-0.21867959185101338,6.851069816965014,23.058262702920103,140.83161918404204,22.0,142.5,2.0,79.0,6.0,0.061005
264.0,-0.20905692653530672,7.010956209263453,-0.21867959185101338,6.851069816965014,22.537939910684205,140.8914007222949,22.0,142.5,2.0,79.0,6.0,0.006986
265.0,-0.1743114854953165,7.007610603816509,-0.21867959185101338,6.851069816965014,22.01947879134002,140.9420759971088,22.0,142.5,2.0,79.0,6.0,0.008001
266.0,-0.13951294748825116,7.004871899480351,-0.21867959185101338,6.851069816965014,21.503338064667957,140.98359979963743,22.0,142.5,2.0,79.0,6.0,0.008002
267.0,-0.10467191248588861,7.0027409304908526,-0.21867959185101338,6.851069816965014,20.989979184382655,141.01593492404,22.0,142.5,2.0,79.0,6.0,0.007986
268.0,-0.06979899340500152,7.001218345961808,-0.21121008379811723,6.877764383622376,20.479864987815446,141.0390522964894,22.0,142.23529411764707,2.0,78.82352941176471,6.0,0.012999
269.0,-0.034904812874566996,7.000304609687218,0.10485653878771029,7.004309663521486,19.973458318897794,141.05293107668828,18.0,141.0,0.0,78.0,6.0,1.393079
270.0,-3.6739403974420594e-16,7.0,0.10485653878771029,7.004309663521486,19.4712206344907,141.05755873101862,18.0,141.0,0.0,78.0,6.0,0.018025
271.0,0.03490481287456626,7.000304609687218,0.10485653878771029,7.004309663521486,18.97361060441394,141.05293107668825,18.0,141.0,0.0,78.0,6.0,0.011997
272.0,0.06979899340500256,7.001218345961808,0.10485653878771029,7.004309663521486,18.481082715695155,141.03905229648942,18.0,141.0,0.0,78.0,6.0,0.008001
273.0,0.10467191248588789,7.0027409304908526,0.10485653878771029,7.004309663521486,17.994085891577335,141.01593492404004,18.0,141.0,0.0,78.0,6.0,0.011002
274.0,0.13951294748825044,7.004871899480351,0.10485653878771029,7.004309663521486,17.513062135694625,140.98359979963743,18.0,141.0,0.0,78.0,6.0,0.013002
275.0,0.17431148549531578,7.007610603816509,0.10485653878771029,7.004309663521486,17.038445211551192,140.9420759971088,18.0,141.0,0.0,78.0,6.0,0.008997
276.0,0.20905692653530597,7.010956209263453,0.10485653878771029,7.004309663521486,16.57065936702092,140.8914007222949,18.0,141.0,0.0,78.0,6.0,0.010018
277.0,0.24373868681029537,7.014907696717356,0.10485653878771029,7.004309663521486,16.110118113037842,140.83161918404207,18.0,141.0,0.0,78.0,6.0,0.011002
278.0,0.27834620192013093,7.01946386251686,0.38392763543607966,6.987240944042204,15.657223064977133,140.76278443880517,14.0,141.0,7.0,94.0,0.0,0.632033
279.0,0.31286893008046135,7.0246233188097245,0.38392763543607966,6.987240944042204,15.212362854449053,140.6849572101738,14.0,141.0,7.0,94.0,0.0,0.020983
280.0,0.34729635533385994,7.030384493975584,0.38392763543607966,6.987240944042204,14.77591211836091,140.5982056848236,14.0,141.0,7.0,94.0,0.0,0.005998
281.0,0.3816179907530902,7.0367456331046725,0.4105575320301238,7.0254205032331605,14.348230571159185,140.50260528656335,13.882352941176471,140.58823529411762,6.9411764705882355,93.72549019607843,0.0,0.009974
282.0,0.41582338163551885,7.043704798532389,0.4105575320301238,7.0254205032331605,13.929662165167526,140.39823843029177,13.882352941176471,140.58823529411762,6.9411764705882355,93.72549019607843,0.0,0.011
283.0,0.44990210868772984,7.051259870429529,0.4105575320301238,7.0254205032331605,13.520534342902659,140.2851942577952,13.882352941176471,140.58823529411762,6.9411764705882355,93.72549019607843,0.0,0.01102
284.0,0.48384379119933485,7.059408547448006,0.4105575320301238,7.0254205032331605,13.121157384201814,140.1635683574123,13.882352941176471,140.58823529411762,6.9411764705882355,93.72549019607843,0.0,0.010018
285.0,0.5176380902050406,7.068148347421863,0.4105575320301238,7.0254205032331605,12.731823849946883,140.03346246965245,13.882352941176471,140.58823529411762,6.9411764705882355,93.72549019607843,0.0,0.007986
286.0,0.5512747116339988,7.077476608123362,0.4105575320301238,7.0254205032331605,12.352808123143257,139.89498418089835,13.882352941176471,140.58823529411762,6.9411764705882355,93.72549019607843,0.0,0.009986
287.0,0.5847434094454734,7.087390488073929,0.6168604247141927,7.007806533816921,11.984366047120952,139.74824660733216,11.0,140.5,4.0,91.0,1.0,0.044005
288.0,0.6180339887498945,7.097886967409693,0.6168604247141927,7.007806533816921,11.62673465968428,139.5933680712149,11.0,140.5,4.0,91.0,1.0,0.008014
289.0,0.6511363089143126,7.108962848801366,0.6168604247141927,7.007806533816921,11.280132021161743,139.43047177161526,11.0,140.5,4.0,91.0,1.0,0.005014
290.0,0.684040286651338,7.120614758428183,0.6168604247141927,7.007806533816921,10.944757133505233,139.2596854516239,11.0,140.5,4.0,91.0,1.0,0.007986
291.0,0.7167358990906008,7.132839147005597,0.6168604247141927,7.007806533816921,10.62078994686944,139.08114106401973,11.0,140.5,4.0,91.0,1.0,0.008
292.0,0.7492131868318239,7.145632290866425,0.6168604247141927,7.007806533816921,10.308391449472357,138.89497443725847,11.0,140.5,4.0,91.0,1.0,0.014014
293.0,0.781462256978547,7.158990293095119,0.6425594039902958,7.030176687370585,10.00770383600146,138.70132494354954,10.823529411764707,140.23529411764704,4.0,90.98039215686275,0.9411764705882353,0.005998
294.0,0.8134732861515995,7.172909084714798,0.7739221145614312,7.279845360554963,9.718850749387041,138.50033517066967,11.0,137.5,4.0,89.0,1.0,1.861101
295.0,0.8452365234813992,7.1873844259267,0.7739221145614312,7.279845360554963,9.441937590416046,138.29215059903305,11.0,137.5,4.0,89.0,1.0,0.00498
296.0,0.8767422935781548,7.202411907401666,0.7739221145614312,7.279845360554963,9.17705188940388,138.07691928540447,11.0,137.5,4.0,89.0,1.0,0.006001
297.0,0.9079809994790933,7.2179869516232635,0.9536464791082411,7.169740354273939,8.924263733972817,137.85479155450346,8.0,138.23529411764704,0.47058823529411764,85.88235294117646,2.3529411764705883,0.496041
298.0,0.9389431255717808,7.234104814282146,0.9536464791082411,7.169740354273939,8.68362624690181,137.62591969960533,8.0,138.23529411764704,0.47058823529411764,85.88235294117646,2.3529411764705883,0.005992
299.0,0.9696192404926746,7.250760585721209,0.9536464791082411,7.169740354273939,8.455176108003842,137.39045769310536,8.0,138.23529411764704,0.47058823529411764,85.88235294117646,2.3529411764705883,0.004998
300.0,1.0000000000000002,7.267949192431123,0.9536464791082411,7.169740354273939,8.238934114050778,137.1485609078714,8.0,138.23529411764704,0.47058823529411764,85.88235294117646,2.3529411764705883,0.01202
301.0,1.0300761498201083,7.285665398595775,0.9536464791082411,7.169740354273939,8.034905770889742,136.90038585007443,8.0,138.23529411764704,0.47058823529411764,85.88235294117646,2.3529411764705883,0.006016
302.0,1.0598385284664094,7.303903807687147,0.9536464791082411,7.169740354273939,7.843081912076104,136.64608990405566,8.0,138.23529411764704,0.47058823529411764,85.88235294117646,2.3529411764705883,0.007017
303.0,1.0892780700300533,7.322658864109151,0.9536464791082411,7.169740354273939,7.663439338574605,136.38583108966137,8.0,138.23529411764704,0.47058823529411764,85.88235294117646,2.3529411764705883,0.006985
304.0,1.118385806941494,7.341924854889917,0.9459863693721458,7.277458786752552,7.495941474346613,136.11976783236005,8.941176470588236,137.1764705882353,3.764705882352941,90.19607843137256,0.47058823529411764,5.142291
305.0,1.147152872702092,7.361695911422016,1.0720280773211428,7.4653183039962245,7.340539032938099,135.84805874634358,9.0,135.0,0.0,82.0,3.0,0.227013
